FID,IDtramMua,tenTram,capTram,viTriTram,gio,ngay,toaDoX,toaDoY,luongMua,maXa,maHuyen,ghiChu,kinhDo,viDo,day,month,year
48101,MUA48102,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:10,2023-02-09,0,0,4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,2,2023
48102,MUA48103,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:20,2023-02-09,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,2,2023
48103,MUA48104,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:30,2023-02-09,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,2,2023
48104,MUA48105,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:00,2023-02-12,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,12,2,2023
48105,MUA48106,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:50,2023-02-18,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48106,MUA48107,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:00,2023-02-18,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48107,MUA48108,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:50,2023-02-18,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48108,MUA48109,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:10,2023-02-18,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48109,MUA48110,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:20,2023-02-18,0,0,5.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48110,MUA48111,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:30,2023-02-18,0,0,4.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48111,MUA48112,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:40,2023-02-18,0,0,4.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48112,MUA48113,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:50,2023-02-18,0,0,1.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48113,MUA48114,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:00,2023-02-18,0,0,0.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48114,MUA48115,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:10,2023-02-18,0,0,4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48115,MUA48116,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:20,2023-02-18,0,0,3.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48116,MUA48117,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:30,2023-02-18,0,0,2.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48117,MUA48118,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:40,2023-02-18,0,0,0.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48118,MUA48119,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:50,2023-02-18,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,18,2,2023
48119,MUA48120,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:20,2023-03-29,0,0,2.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,3,2023
48120,MUA48121,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:30,2023-03-29,0,0,6.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,3,2023
48121,MUA48122,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:40,2023-03-29,0,0,0.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,3,2023
48122,MUA48123,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:00,2023-03-29,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,3,2023
48123,MUA48124,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",14:50,2023-04-03,0,0,0.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48124,MUA48125,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",15:00,2023-04-03,0,0,2.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48125,MUA48126,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",15:10,2023-04-03,0,0,7,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48126,MUA48127,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",15:20,2023-04-03,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48127,MUA48128,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",15:50,2023-04-03,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48128,MUA48129,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:20,2023-04-03,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48129,MUA48130,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:20,2023-04-03,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,3,4,2023
48130,MUA48131,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",2:40,2023-04-14,0,0,0.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,14,4,2023
48131,MUA48132,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",3:10,2023-04-15,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48132,MUA48133,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",3:20,2023-04-15,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48133,MUA48134,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",3:30,2023-04-15,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48134,MUA48135,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:10,2023-04-15,0,0,2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48135,MUA48136,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:20,2023-04-15,0,0,11.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48136,MUA48137,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:30,2023-04-15,0,0,11,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48137,MUA48138,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:40,2023-04-15,0,0,3.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48138,MUA48139,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:50,2023-04-15,0,0,3.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48139,MUA48140,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:00,2023-04-15,0,0,8.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48140,MUA48141,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:10,2023-04-15,0,0,10.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48141,MUA48142,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:20,2023-04-15,0,0,6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48142,MUA48143,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:30,2023-04-15,0,0,2.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48143,MUA48144,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:40,2023-04-15,0,0,1.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48144,MUA48145,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:50,2023-04-15,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,15,4,2023
48145,MUA48146,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:10,2023-04-16,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,16,4,2023
48146,MUA48147,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:20,2023-04-16,0,0,0.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,16,4,2023
48147,MUA48148,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:30,2023-04-16,0,0,0.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,16,4,2023
48148,MUA48149,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:50,2023-04-19,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,19,4,2023
48149,MUA48150,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:40,2023-04-19,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,19,4,2023
48150,MUA48151,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:50,2023-04-24,0,0,1.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48151,MUA48152,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:40,2023-04-24,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48152,MUA48153,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:50,2023-04-24,0,0,2.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48153,MUA48154,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:00,2023-04-24,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48154,MUA48155,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:40,2023-04-24,0,0,0.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48155,MUA48156,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",21:50,2023-04-24,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,24,4,2023
48156,MUA48157,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:30,2023-04-28,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,28,4,2023
48157,MUA48158,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:40,2023-04-28,0,0,3,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,28,4,2023
48158,MUA48159,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:50,2023-04-28,0,0,8.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,28,4,2023
48159,MUA48160,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:00,2023-04-28,0,0,4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,28,4,2023
48160,MUA48161,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:10,2023-04-28,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,28,4,2023
48161,MUA48162,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:00,2023-04-29,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48162,MUA48163,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:10,2023-04-29,0,0,5,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48163,MUA48164,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:20,2023-04-29,0,0,5,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48164,MUA48165,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:30,2023-04-29,0,0,2.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48165,MUA48166,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:40,2023-04-29,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48166,MUA48167,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",18:30,2023-04-29,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,29,4,2023
48167,MUA48168,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:10,2023-04-30,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48168,MUA48169,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",16:20,2023-04-30,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48169,MUA48170,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:30,2023-04-30,0,0,1.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48170,MUA48171,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:40,2023-04-30,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48171,MUA48172,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",19:50,2023-04-30,0,0,1.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48172,MUA48173,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:00,2023-04-30,0,0,6.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48173,MUA48174,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:10,2023-04-30,0,0,8.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48174,MUA48175,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:20,2023-04-30,0,0,2.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48175,MUA48176,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:30,2023-04-30,0,0,0.6,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48176,MUA48177,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",20:50,2023-04-30,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,30,4,2023
48177,MUA48178,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:10,2023-05-08,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,8,5,2023
48178,MUA48179,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:20,2023-05-08,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,8,5,2023
48179,MUA48180,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:30,2023-05-08,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,8,5,2023
48180,MUA48181,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",17:50,2023-05-08,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,8,5,2023
48181,MUA48182,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",1:30,2023-05-09,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48182,MUA48183,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:20,2023-05-09,0,0,7.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48183,MUA48184,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:30,2023-05-09,0,0,8.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48184,MUA48185,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:40,2023-05-09,0,0,1.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48185,MUA48186,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:50,2023-05-09,0,0,0.4,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48186,MUA48187,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",14:10,2023-05-09,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,9,5,2023
48187,MUA48188,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:00,2023-05-10,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,10,5,2023
48188,MUA48189,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",13:10,2023-05-10,0,0,0.2,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,10,5,2023
48189,MUA48190,Hóc Môn, ,"UBND Thị trấn Hóc Môn, Huyện Hóc Môn",15:00,2023-05-10,0,0,4.8,27559,784,"Tổng hợp từ số liệu ĐKTTV (Thống kê mưa theo giờ các trạm đo năm 2022, 2023)",106.598219,10.88819,10,5,2023
